index,Year,Region,SUB_REGION,State,County,GDP (Chained $)
14786,2017,Southeast,East South Central,Alabama,Butler,554848000
14787,2017,Southeast,East South Central,Alabama,Calhoun,3861148000
14788,2017,Southeast,East South Central,Alabama,Chambers,1938158000
14789,2017,Southeast,East South Central,Alabama,Cherokee,461223000
14790,2017,Southeast,East South Central,Alabama,Chilton,806179000
14791,2017,Southeast,East South Central,Alabama,Choctaw,505034000
14792,2017,Southeast,East South Central,Alabama,Clarke,771341000
14793,2017,Southeast,East South Central,Alabama,Clay,323580000
14794,2017,Southeast,East South Central,Alabama,Cleburne,284999000
14795,2017,Southeast,East South Central,Alabama,Coffee,1410365000
14796,2017,Southeast,East South Central,Alabama,Colbert,2708633000
14797,2017,Southeast,East South Central,Alabama,Conecuh,456696000
14798,2017,Southeast,East South Central,Alabama,Coosa,167226000
14799,2017,Southeast,East South Central,Alabama,Covington,1134066000
14800,2017,Southeast,East South Central,Alabama,Crenshaw,403510000
14801,2017,Southeast,East South Central,Alabama,Cullman,2491025000
14802,2017,Southeast,East South Central,Alabama,Dale,2459148000
14803,2017,Southeast,East South Central,Alabama,Dallas,1156152000
14804,2017,Southeast,East South Central,Alabama,DeKalb,1688189000
14805,2017,Southeast,East South Central,Alabama,Elmore,1653310000
14806,2017,Southeast,East South Central,Alabama,Escambia,1163160000
14807,2017,Southeast,East South Central,Alabama,Etowah,2746645000
14808,2017,Southeast,East South Central,Alabama,Fayette,327225000
14809,2017,Southeast,East South Central,Alabama,Franklin,849068000
14810,2017,Southeast,East South Central,Alabama,Geneva,496140000
14811,2017,Southeast,East South Central,Alabama,Greene,225323000
14812,2017,Southeast,East South Central,Alabama,Hale,285818000
14813,2017,Southeast,East South Central,Alabama,Henry,320602000
14814,2017,Southeast,East South Central,Alabama,Houston,4238912000
14815,2017,Southeast,East South Central,Alabama,Jackson,1300797000
14816,2017,Southeast,East South Central,Alabama,Jefferson,40567288000
14817,2017,Southeast,East South Central,Alabama,Lamar,289482000
14818,2017,Southeast,East South Central,Alabama,Lauderdale,2395624000
14819,2017,Southeast,East South Central,Alabama,Lawrence,517319000
14820,2017,Southeast,East South Central,Alabama,Lee,5897678000
14821,2017,Southeast,East South Central,Alabama,Limestone,3286233000
14822,2017,Southeast,East South Central,Alabama,Lowndes,415054000
14823,2017,Southeast,East South Central,Alabama,Macon,427667000
14824,2017,Southeast,East South Central,Alabama,Madison,20825274000
14825,2017,Southeast,East South Central,Alabama,Marengo,650660000
14826,2017,Southeast,East South Central,Alabama,Marion,773143000
14827,2017,Southeast,East South Central,Alabama,Marshall,2943251000
14828,2017,Southeast,East South Central,Alabama,Mobile,17642633000
14829,2017,Southeast,East South Central,Alabama,Monroe,610310000
14830,2017,Southeast,East South Central,Alabama,Montgomery,12457671000
14831,2017,Southeast,East South Central,Alabama,Morgan,4827146000
14832,2017,Southeast,East South Central,Alabama,Perry,191859000
14833,2017,Southeast,East South Central,Alabama,Pickens,389315000
14834,2017,Southeast,East South Central,Alabama,Pike,1315469000
14835,2017,Southeast,East South Central,Alabama,Randolph,418763000
14836,2017,Southeast,East South Central,Alabama,Russell,1427776000
14837,2017,Southeast,East South Central,Alabama,St. Clair,1718514000
14838,2017,Southeast,East South Central,Alabama,Shelby,9929586000
14839,2017,Southeast,East South Central,Alabama,Sumter,335668000
14840,2017,Southeast,East South Central,Alabama,Talladega,2745857000
14841,2017,Southeast,East South Central,Alabama,Tallapoosa,1146322000
14842,2017,Southeast,East South Central,Alabama,Tuscaloosa,8775197000
14843,2017,Southeast,East South Central,Alabama,Walker,1942619000
14844,2017,Southeast,East South Central,Alabama,Washington,775076000
14845,2017,Southeast,East South Central,Alabama,Wilcox,373667000
14846,2017,Southeast,East South Central,Alabama,Winston,650751000
14847,2017,Far West,Pacific,Alaska,Aleutians East,201690000
14848,2017,Far West,Pacific,Alaska,Aleutians West,347146000
14849,2017,Far West,Pacific,Alaska,Anchorage,19985366000
14850,2017,Far West,Pacific,Alaska,Bethel,608355000
14851,2017,Far West,Pacific,Alaska,Bristol Bay,114238000
14852,2017,Far West,Pacific,Alaska,Denali,234794000
14853,2017,Far West,Pacific,Alaska,Dillingham,242542000
14854,2017,Far West,Pacific,Alaska,Fairbanks North Star,5582087000
14855,2017,Far West,Pacific,Alaska,Haines,95983000
14856,2017,Far West,Pacific,Alaska,Hoonah-Angoon,81947000
14857,2017,Far West,Pacific,Alaska,Juneau,2294784000
14858,2017,Far West,Pacific,Alaska,Kenai Peninsula,2788536000
14859,2017,Far West,Pacific,Alaska,Ketchikan Gateway,791585000
14860,2017,Far West,Pacific,Alaska,Kodiak Island,711871000
14861,2017,Far West,Pacific,Alaska,Kusilvak,142129000
14862,2017,Far West,Pacific,Alaska,Lake and Peninsula,84208000
14863,2017,Far West,Pacific,Alaska,Matanuska-Susitna,2207986000
14864,2017,Far West,Pacific,Alaska,Nome,392868000
14865,2017,Far West,Pacific,Alaska,North Slope,11231169000
14866,2017,Far West,Pacific,Alaska,Northwest Arctic,680814000
14867,2017,Far West,Pacific,Alaska,Petersburg,175901000
14868,2017,Far West,Pacific,Alaska,Prince of Wales-Hyder,222055000
14869,2017,Far West,Pacific,Alaska,Sitka,429859000
14870,2017,Far West,Pacific,Alaska,Skagway,95733000
14871,2017,Far West,Pacific,Alaska,Southeast Fairbanks,640754000
14872,2017,Far West,Pacific,Alaska,Valdez-Cordova,2173189000
14873,2017,Far West,Pacific,Alaska,Wrangell,92788000
14874,2017,Far West,Pacific,Alaska,Yakutat,27057000
14875,2017,Far West,Pacific,Alaska,Yukon-Koyukuk,258303000
14876,2017,Southwest,Mountain,Arizona,Apache,2544096000
14877,2017,Southwest,Mountain,Arizona,Cochise,4259736000
14878,2017,Southwest,Mountain,Arizona,Coconino,6753461000
14879,2017,Southwest,Mountain,Arizona,Gila,1979124000
14880,2017,Southwest,Mountain,Arizona,Graham,1024616000
14881,2017,Southwest,Mountain,Arizona,Greenlee,1764250000
14882,2017,Southwest,Mountain,Arizona,La Paz,582552000
14883,2017,Southwest,Mountain,Arizona,Maricopa,2.11309E+11
14884,2017,Southwest,Mountain,Arizona,Mohave,4900560000
14885,2017,Southwest,Mountain,Arizona,Navajo,3380361000
14886,2017,Southwest,Mountain,Arizona,Pima,38636977000
14887,2017,Southwest,Mountain,Arizona,Pinal,6571381000
14888,2017,Southwest,Mountain,Arizona,Santa Cruz,1620780000
14889,2017,Southwest,Mountain,Arizona,Yavapai,6263132000
14890,2017,Southwest,Mountain,Arizona,Yuma,7783381000
14891,2017,Southeast,West South Central,Arkansas,Arkansas,1011497000
14892,2017,Southeast,West South Central,Arkansas,Ashley,896476000
14893,2017,Southeast,West South Central,Arkansas,Baxter,1102545000
14894,2017,Southeast,West South Central,Arkansas,Benton,12846262000
14895,2017,Southeast,West South Central,Arkansas,Boone,1117118000
14896,2017,Southeast,West South Central,Arkansas,Bradley,323897000
14897,2017,Southeast,West South Central,Arkansas,Calhoun,326112000
14898,2017,Southeast,West South Central,Arkansas,Carroll,784947000
14899,2017,Southeast,West South Central,Arkansas,Chicot,254641000
14900,2017,Southeast,West South Central,Arkansas,Clark,730698000
14901,2017,Southeast,West South Central,Arkansas,Clay,313160000
14902,2017,Southeast,West South Central,Arkansas,Cleburne,982503000
14903,2017,Southeast,West South Central,Arkansas,Cleveland,163377000
14904,2017,Southeast,West South Central,Arkansas,Columbia,831485000
14905,2017,Southeast,West South Central,Arkansas,Conway,1025383000
14906,2017,Southeast,West South Central,Arkansas,Craighead,3922075000
14907,2017,Southeast,West South Central,Arkansas,Crawford,1542213000
14908,2017,Southeast,West South Central,Arkansas,Crittenden,1483554000
14909,2017,Southeast,West South Central,Arkansas,Cross,439065000
14910,2017,Southeast,West South Central,Arkansas,Dallas,195576000
14911,2017,Southeast,West South Central,Arkansas,Desha,495296000
14912,2017,Southeast,West South Central,Arkansas,Drew,571341000
14913,2017,Southeast,West South Central,Arkansas,Faulkner,3625171000
14914,2017,Southeast,West South Central,Arkansas,Franklin,471660000
14915,2017,Southeast,West South Central,Arkansas,Fulton,180330000
14916,2017,Southeast,West South Central,Arkansas,Garland,3003768000
14917,2017,Southeast,West South Central,Arkansas,Grant,378549000
14918,2017,Southeast,West South Central,Arkansas,Greene,1315511000
14919,2017,Southeast,West South Central,Arkansas,Hempstead,883781000
14920,2017,Southeast,West South Central,Arkansas,Hot Spring,873769000
14921,2017,Southeast,West South Central,Arkansas,Howard,593606000
14922,2017,Southeast,West South Central,Arkansas,Independence,1582135000
14923,2017,Southeast,West South Central,Arkansas,Izard,267905000
14924,2017,Southeast,West South Central,Arkansas,Jackson,520962000
14925,2017,Southeast,West South Central,Arkansas,Jefferson,2931545000
14926,2017,Southeast,West South Central,Arkansas,Johnson,703176000
14927,2017,Southeast,West South Central,Arkansas,Lafayette,182376000
14928,2017,Southeast,West South Central,Arkansas,Lawrence,419851000
14929,2017,Southeast,West South Central,Arkansas,Lee,170645000
14930,2017,Southeast,West South Central,Arkansas,Lincoln,250313000
14931,2017,Southeast,West South Central,Arkansas,Little River,384516000
14932,2017,Southeast,West South Central,Arkansas,Logan,614896000
14933,2017,Southeast,West South Central,Arkansas,Lonoke,1145735000
14934,2017,Southeast,West South Central,Arkansas,Madison,405857000
14935,2017,Southeast,West South Central,Arkansas,Marion,486441000
14936,2017,Southeast,West South Central,Arkansas,Miller,1075969000
14937,2017,Southeast,West South Central,Arkansas,Mississippi,2086796000
14938,2017,Southeast,West South Central,Arkansas,Monroe,194720000
14939,2017,Southeast,West South Central,Arkansas,Montgomery,155057000
14940,2017,Southeast,West South Central,Arkansas,Nevada,264549000
14941,2017,Southeast,West South Central,Arkansas,Newton,95467000
14942,2017,Southeast,West South Central,Arkansas,Ouachita,605002000
14943,2017,Southeast,West South Central,Arkansas,Perry,142145000
14944,2017,Southeast,West South Central,Arkansas,Phillips,444620000
14945,2017,Southeast,West South Central,Arkansas,Pike,240251000
14946,2017,Southeast,West South Central,Arkansas,Poinsett,541014000
14947,2017,Southeast,West South Central,Arkansas,Polk,490456000
14948,2017,Southeast,West South Central,Arkansas,Pope,2683755000
14949,2017,Southeast,West South Central,Arkansas,Prairie,164188000
14950,2017,Southeast,West South Central,Arkansas,Pulaski,26639032000
14951,2017,Southeast,West South Central,Arkansas,Randolph,393806000
14952,2017,Southeast,West South Central,Arkansas,St. Francis,693463000
14953,2017,Southeast,West South Central,Arkansas,Saline,1930880000
14954,2017,Southeast,West South Central,Arkansas,Scott,283220000
14955,2017,Southeast,West South Central,Arkansas,Searcy,120167000
14956,2017,Southeast,West South Central,Arkansas,Sebastian,5982291000
14957,2017,Southeast,West South Central,Arkansas,Sevier,448651000
14958,2017,Southeast,West South Central,Arkansas,Sharp,314779000
14959,2017,Southeast,West South Central,Arkansas,Stone,219896000
14960,2017,Southeast,West South Central,Arkansas,Union,2723839000
14961,2017,Southeast,West South Central,Arkansas,Van Buren,756095000
14962,2017,Southeast,West South Central,Arkansas,Washington,9676654000
14963,2017,Southeast,West South Central,Arkansas,White,2296231000
14964,2017,Southeast,West South Central,Arkansas,Woodruff,204480000
14965,2017,Southeast,West South Central,Arkansas,Yell,537493000
14966,2017,Far West,Pacific,California,Alameda,1.25803E+11
14967,2017,Far West,Pacific,California,Alpine,197087000
14968,2017,Far West,Pacific,California,Amador,1589308000
14969,2017,Far West,Pacific,California,Butte,9002731000
14970,2017,Far West,Pacific,California,Calaveras,1452571000
14971,2017,Far West,Pacific,California,Colusa,1472320000
14972,2017,Far West,Pacific,California,Contra Costa,75495547000
14973,2017,Far West,Pacific,California,Del Norte,905649000
14974,2017,Far West,Pacific,California,El Dorado,7419868000
14975,2017,Far West,Pacific,California,Fresno,41597807000
14976,2017,Far West,Pacific,California,Glenn,1318557000
14977,2017,Far West,Pacific,California,Humboldt,5954256000
14978,2017,Far West,Pacific,California,Imperial,8189014000
14979,2017,Far West,Pacific,California,Inyo,1195289000
14980,2017,Far West,Pacific,California,Kern,50226164000
14981,2017,Far West,Pacific,California,Kings,5481134000
14982,2017,Far West,Pacific,California,Lake,2106437000
14983,2017,Far West,Pacific,California,Lassen,1340576000
14984,2017,Far West,Pacific,California,Los Angeles,6.88662E+11
14985,2017,Far West,Pacific,California,Madera,6658105000
14986,2017,Far West,Pacific,California,Marin,19983906000
14987,2017,Far West,Pacific,California,Mariposa,796797000
14988,2017,Far West,Pacific,California,Mendocino,3444874000
14989,2017,Far West,Pacific,California,Merced,9504388000
14990,2017,Far West,Pacific,California,Modoc,426486000
14991,2017,Far West,Pacific,California,Mono,1046210000
14992,2017,Far West,Pacific,California,Monterey,25149109000
14993,2017,Far West,Pacific,California,Napa,9506546000
14994,2017,Far West,Pacific,California,Nevada,4053373000
14995,2017,Far West,Pacific,California,Orange,2.23792E+11
14996,2017,Far West,Pacific,California,Placer,21027562000
14997,2017,Far West,Pacific,California,Plumas,1109769000
14998,2017,Far West,Pacific,California,Riverside,77102154000
14999,2017,Far West,Pacific,California,Sacramento,82506601000
15000,2017,Far West,Pacific,California,San Benito,2482964000
15001,2017,Far West,Pacific,California,San Bernardino,82478302000
15002,2017,Far West,Pacific,California,San Diego,2.10694E+11
15003,2017,Far West,Pacific,California,San Francisco,1.51359E+11
15004,2017,Far West,Pacific,California,San Joaquin,28027041000
15005,2017,Far West,Pacific,California,San Luis Obispo,16138584000
15006,2017,Far West,Pacific,California,San Mateo,99816105000
15007,2017,Far West,Pacific,California,Santa Barbara,26861059000
15008,2017,Far West,Pacific,California,Santa Clara,2.87235E+11
15009,2017,Far West,Pacific,California,Santa Cruz,13520021000
15010,2017,Far West,Pacific,California,Shasta,7635618000
15011,2017,Far West,Pacific,California,Sierra,191322000
15012,2017,Far West,Pacific,California,Siskiyou,1811500000
15013,2017,Far West,Pacific,California,Solano,22841474000
15014,2017,Far West,Pacific,California,Sonoma,27421167000
15015,2017,Far West,Pacific,California,Stanislaus,21993425000
15016,2017,Far West,Pacific,California,Sutter,3326349000
15017,2017,Far West,Pacific,California,Tehama,2100567000
15018,2017,Far West,Pacific,California,Trinity,492954000
15019,2017,Far West,Pacific,California,Tulare,17773212000
15020,2017,Far West,Pacific,California,Tuolumne,2556252000
15021,2017,Far West,Pacific,California,Ventura,52776068000
15022,2017,Far West,Pacific,California,Yolo,13350147000
15023,2017,Far West,Pacific,California,Yuba,2985566000
15024,2017,Rocky Mountain,Mountain,Colorado,Adams,22938605000
15025,2017,Rocky Mountain,Mountain,Colorado,Alamosa,654314000
15026,2017,Rocky Mountain,Mountain,Colorado,Arapahoe,42654549000
15027,2017,Rocky Mountain,Mountain,Colorado,Archuleta,479089000
15028,2017,Rocky Mountain,Mountain,Colorado,Baca,127452000
15029,2017,Rocky Mountain,Mountain,Colorado,Bent,163672000
15030,2017,Rocky Mountain,Mountain,Colorado,Boulder,24607654000
